review_id,text,category,polarity,aspect.term,aspect.location,sentiment.term,sentiment.location,sentiment.type
ex_1060,"Por ficar proximo a gar du nort, essa hotel se presta para um so noite. O bairro é meio barra pesada e os reçepcioistas nao sao cordias. Houve um que quando do meu pedido por um taxi, domingo as nove da manha, me falou que nao existiam taxi no bairro no momento. Eu rapidamente encontrei um.   E os quartos sao esquisitos, uma disposicao inusual. Se vc qusier economia, vale a pena, mas vc estara distante dos pricipais museus e atracoes da cidade.",location,NEG,bairro,"[74, 80]",barra pesada,"[88, 100]",explicit
ex_1060,"Por ficar proximo a gar du nort, essa hotel se presta para um so noite. O bairro é meio barra pesada e os reçepcioistas nao sao cordias. Houve um que quando do meu pedido por um taxi, domingo as nove da manha, me falou que nao existiam taxi no bairro no momento. Eu rapidamente encontrei um.   E os quartos sao esquisitos, uma disposicao inusual. Se vc qusier economia, vale a pena, mas vc estara distante dos pricipais museus e atracoes da cidade.",service,NEG,reçepcioistas,"[106, 119]",cordias,"[128, 135]",explicit
ex_1060,"Por ficar proximo a gar du nort, essa hotel se presta para um so noite. O bairro é meio barra pesada e os reçepcioistas nao sao cordias. Houve um que quando do meu pedido por um taxi, domingo as nove da manha, me falou que nao existiam taxi no bairro no momento. Eu rapidamente encontrei um.   E os quartos sao esquisitos, uma disposicao inusual. Se vc qusier economia, vale a pena, mas vc estara distante dos pricipais museus e atracoes da cidade.",structure,NEG,quartos,"[299, 306]",esquisitos,"[311, 321]",explicit
ex_1060,"Por ficar proximo a gar du nort, essa hotel se presta para um so noite. O bairro é meio barra pesada e os reçepcioistas nao sao cordias. Houve um que quando do meu pedido por um taxi, domingo as nove da manha, me falou que nao existiam taxi no bairro no momento. Eu rapidamente encontrei um.   E os quartos sao esquisitos, uma disposicao inusual. Se vc qusier economia, vale a pena, mas vc estara distante dos pricipais museus e atracoes da cidade.",price,POS,economia,"[360, 368]",vale a pena,"[370, 381]",explicit
ex_1576,"O hotel expressinho esta localizado ao lado do Hotel expresso e compartilha um excelente cafe da manhã. Como a proposta é a simplicidade ele não possui elevador, somente escada para acesso aos quartos, que são limpos e organizados. A equipe de atendimento é atenciosa.",service,POS,atendimento,"[244, 255]",atenciosa,"[258, 267]",explicit
ex_1576,"O hotel expressinho esta localizado ao lado do Hotel expresso e compartilha um excelente cafe da manhã. Como a proposta é a simplicidade ele não possui elevador, somente escada para acesso aos quartos, que são limpos e organizados. A equipe de atendimento é atenciosa.",structure,NEG,elevador,"[152, 160]",possui,"[145, 151]",explicit
ex_1576,"O hotel expressinho esta localizado ao lado do Hotel expresso e compartilha um excelente cafe da manhã. Como a proposta é a simplicidade ele não possui elevador, somente escada para acesso aos quartos, que são limpos e organizados. A equipe de atendimento é atenciosa.",structure,POS,quartos,"[193, 200]",limpos,"[210, 216]",explicit
ex_1576,"O hotel expressinho esta localizado ao lado do Hotel expresso e compartilha um excelente cafe da manhã. Como a proposta é a simplicidade ele não possui elevador, somente escada para acesso aos quartos, que são limpos e organizados. A equipe de atendimento é atenciosa.",structure,POS,quartos,"[193, 200]",organizados,"[219, 230]",explicit
ex_1576,"O hotel expressinho esta localizado ao lado do Hotel expresso e compartilha um excelente cafe da manhã. Como a proposta é a simplicidade ele não possui elevador, somente escada para acesso aos quartos, que são limpos e organizados. A equipe de atendimento é atenciosa.",service,POS,cafe da manhã,"[89, 102]",excelente,"[79, 88]",explicit
ex_0942,"Atendimento excelente, café da manhã muito farto e comidas saborosas. Hotel novo, ao lado de um Carrefour e do Metrô...perfeita localização. Um pequeno ponto negativo, mas que não desabona o hotel, é o tamanho dos quartos que são um tanto pequenos, fora isso, perfeito! Vale a pena pagar um pouco mais pelo quarto com vista para a Torre...vê-la à noite brilhando, não tem preço! Hotel recomendadíssimo.",service,POS,Atendimento,"[0, 11]",excelente,"[12, 21]",explicit
ex_0942,"Atendimento excelente, café da manhã muito farto e comidas saborosas. Hotel novo, ao lado de um Carrefour e do Metrô...perfeita localização. Um pequeno ponto negativo, mas que não desabona o hotel, é o tamanho dos quartos que são um tanto pequenos, fora isso, perfeito! Vale a pena pagar um pouco mais pelo quarto com vista para a Torre...vê-la à noite brilhando, não tem preço! Hotel recomendadíssimo.",service,POS,café da manhã,"[23, 36]",farto,"[43, 48]",explicit
ex_0942,"Atendimento excelente, café da manhã muito farto e comidas saborosas. Hotel novo, ao lado de um Carrefour e do Metrô...perfeita localização. Um pequeno ponto negativo, mas que não desabona o hotel, é o tamanho dos quartos que são um tanto pequenos, fora isso, perfeito! Vale a pena pagar um pouco mais pelo quarto com vista para a Torre...vê-la à noite brilhando, não tem preço! Hotel recomendadíssimo.",service,POS,café da manhã,"[23, 36]",saborosas,"[59, 68]",explicit
ex_0942,"Atendimento excelente, café da manhã muito farto e comidas saborosas. Hotel novo, ao lado de um Carrefour e do Metrô...perfeita localização. Um pequeno ponto negativo, mas que não desabona o hotel, é o tamanho dos quartos que são um tanto pequenos, fora isso, perfeito! Vale a pena pagar um pouco mais pelo quarto com vista para a Torre...vê-la à noite brilhando, não tem preço! Hotel recomendadíssimo.",general,POS,Hotel,"[70, 75]",novo,"[76, 80]",explicit
ex_0942,"Atendimento excelente, café da manhã muito farto e comidas saborosas. Hotel novo, ao lado de um Carrefour e do Metrô...perfeita localização. Um pequeno ponto negativo, mas que não desabona o hotel, é o tamanho dos quartos que são um tanto pequenos, fora isso, perfeito! Vale a pena pagar um pouco mais pelo quarto com vista para a Torre...vê-la à noite brilhando, não tem preço! Hotel recomendadíssimo.",location,POS,localização,"[128, 139]",perfeita,"[119, 127]",explicit
ex_0942,"Atendimento excelente, café da manhã muito farto e comidas saborosas. Hotel novo, ao lado de um Carrefour e do Metrô...perfeita localização. Um pequeno ponto negativo, mas que não desabona o hotel, é o tamanho dos quartos que são um tanto pequenos, fora isso, perfeito! Vale a pena pagar um pouco mais pelo quarto com vista para a Torre...vê-la à noite brilhando, não tem preço! Hotel recomendadíssimo.",structure,NEG,quartos,"[214, 221]",pequenos,"[239, 247]",explicit
ex_0942,"Atendimento excelente, café da manhã muito farto e comidas saborosas. Hotel novo, ao lado de um Carrefour e do Metrô...perfeita localização. Um pequeno ponto negativo, mas que não desabona o hotel, é o tamanho dos quartos que são um tanto pequenos, fora isso, perfeito! Vale a pena pagar um pouco mais pelo quarto com vista para a Torre...vê-la à noite brilhando, não tem preço! Hotel recomendadíssimo.",general,POS,Hotel,"[379, 384]",recomendadíssimo,"[385, 401]",explicit
ex_0091,"Ficamos hospedados por 6 noites neste hotel. O principal problema é a sujeira. O banheiro possuia uma cortina que não vai até o chão de forma que a cada banho, todo o banheiro alagava. A internet gratuíta é um convênio com a Orange que bloqueia as ligações feitas à partir do skype. Nem pode-se aproveitar o benefício da cobertura em toda a Paris da Orange (pois somente o hotspot do hotel é liberado), nem usufruir de uma internet boa no quarto.",,,,,,,
ex_1433,"Fiquei 2 vezes nesse hotel, e em março de 2013 pretendo retornar ao Luxor. Quartos grandes e banheiros enormes. Uma ótima estrutura e um preço muito bom se comparar com outros hoteis de Las Vegas. Perto do aeroporto, e é possivel caminhar ao longo da avenida e ir conhecendo os outros cassinos. Pontos de onibus na porta e é possivel se locomover atés os outlets e a parte norte da cidade de las Vegas. Recomento pelo preço e pela boa estrutura.",structure,POS,Quartos,"[75, 82]",grandes,"[83, 90]",explicit
ex_1433,"Fiquei 2 vezes nesse hotel, e em março de 2013 pretendo retornar ao Luxor. Quartos grandes e banheiros enormes. Uma ótima estrutura e um preço muito bom se comparar com outros hoteis de Las Vegas. Perto do aeroporto, e é possivel caminhar ao longo da avenida e ir conhecendo os outros cassinos. Pontos de onibus na porta e é possivel se locomover atés os outlets e a parte norte da cidade de las Vegas. Recomento pelo preço e pela boa estrutura.",structure,POS,banheiros,"[93, 102]",enormes,"[103, 110]",explicit
ex_1433,"Fiquei 2 vezes nesse hotel, e em março de 2013 pretendo retornar ao Luxor. Quartos grandes e banheiros enormes. Uma ótima estrutura e um preço muito bom se comparar com outros hoteis de Las Vegas. Perto do aeroporto, e é possivel caminhar ao longo da avenida e ir conhecendo os outros cassinos. Pontos de onibus na porta e é possivel se locomover atés os outlets e a parte norte da cidade de las Vegas. Recomento pelo preço e pela boa estrutura.",structure,POS,estrutura,"[122, 131]",ótima,"[116, 121]",explicit
ex_1433,"Fiquei 2 vezes nesse hotel, e em março de 2013 pretendo retornar ao Luxor. Quartos grandes e banheiros enormes. Uma ótima estrutura e um preço muito bom se comparar com outros hoteis de Las Vegas. Perto do aeroporto, e é possivel caminhar ao longo da avenida e ir conhecendo os outros cassinos. Pontos de onibus na porta e é possivel se locomover atés os outlets e a parte norte da cidade de las Vegas. Recomento pelo preço e pela boa estrutura.",price,POS,preço,"[137, 142]",bom,"[149, 152]",explicit
ex_1433,"Fiquei 2 vezes nesse hotel, e em março de 2013 pretendo retornar ao Luxor. Quartos grandes e banheiros enormes. Uma ótima estrutura e um preço muito bom se comparar com outros hoteis de Las Vegas. Perto do aeroporto, e é possivel caminhar ao longo da avenida e ir conhecendo os outros cassinos. Pontos de onibus na porta e é possivel se locomover atés os outlets e a parte norte da cidade de las Vegas. Recomento pelo preço e pela boa estrutura.",price,POS,preço,"[418, 423]",Recomento,"[403, 412]",explicit
ex_1433,"Fiquei 2 vezes nesse hotel, e em março de 2013 pretendo retornar ao Luxor. Quartos grandes e banheiros enormes. Uma ótima estrutura e um preço muito bom se comparar com outros hoteis de Las Vegas. Perto do aeroporto, e é possivel caminhar ao longo da avenida e ir conhecendo os outros cassinos. Pontos de onibus na porta e é possivel se locomover atés os outlets e a parte norte da cidade de las Vegas. Recomento pelo preço e pela boa estrutura.",structure,POS,estrutura,"[435, 444]",Recomento,"[403, 412]",explicit
ex_0656,"O hotel em si não é de má qualidade, mas o ruído constante da rua incomoda demais (em qualquer hora do dia e da noite).  Os quartos são razoáveis pelo preço, mas sinceramente acho que não compensa pelo ruído (o hotel deveria instalar janelas anti-ruído mas creio que isso não seja uma prioridade para o hotel). Room Tip: Não fique com quarto de frente para a rua.",,,,,,,
ex_1419,"Quarto espaçoso, cama ótima e excelente localização! Restaurantes próximo e bem perto de todos os espetáculos. O metro tb esta ligando a tudo que vc precisa!   O único porém é que vc nao pode usar o frigobar para colocar suas coisas. Precisa solicitar outro e pagar 25 dólares.   Durante a semana que ficamos só era arrumada a cama e banheiro, nao passaram o aspirador no quarto pq ficavam coisas no carpet que nao eram limpas....",structure,POS,Quarto,"[0, 6]",espaçoso,"[7, 15]",explicit
ex_1419,"Quarto espaçoso, cama ótima e excelente localização! Restaurantes próximo e bem perto de todos os espetáculos. O metro tb esta ligando a tudo que vc precisa!   O único porém é que vc nao pode usar o frigobar para colocar suas coisas. Precisa solicitar outro e pagar 25 dólares.   Durante a semana que ficamos só era arrumada a cama e banheiro, nao passaram o aspirador no quarto pq ficavam coisas no carpet que nao eram limpas....",structure,POS,cama,"[17, 21]",ótima,"[22, 27]",explicit
ex_1419,"Quarto espaçoso, cama ótima e excelente localização! Restaurantes próximo e bem perto de todos os espetáculos. O metro tb esta ligando a tudo que vc precisa!   O único porém é que vc nao pode usar o frigobar para colocar suas coisas. Precisa solicitar outro e pagar 25 dólares.   Durante a semana que ficamos só era arrumada a cama e banheiro, nao passaram o aspirador no quarto pq ficavam coisas no carpet que nao eram limpas....",location,POS,localização,"[40, 51]",excelente,"[30, 39]",explicit
ex_0581,"Banheiro sem box com chuveiro que vazava água pelas juntas. O chão do quarto estava bastante sujo e engordurado.  Não trocaram as toalhas e tinha um barata no banheiro. O colchão era muito ruim e deformado e havia muito barulho nos corredores. Apesar do hotel ficar bem perto de uma estação de metrô, o local da cidade não é bom.",structure,NEG,Banheiro,"[0, 8]",box,"[13, 16]",explicit
